,molecule_chembl_id,canonical_smiles,bioactivity_class,MolWt,LogP,NumHDonors,NumHAcceptors,pIC50
2135,CHEMBL1812952,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)Cc3ccc(Cl)cc3)CC2)C(=O)N1,active,547.0110000000003,3.470600000000002,2.0,6.0,7.022276394711152
2136,CHEMBL1812953,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3CCCCC3)CC2)C(=O)N1,active,518.6140000000006,3.544900000000002,2.0,6.0,7.0
2137,CHEMBL1812954,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)c3cc(F)c(Cl)nc3Cl)CC2)C(=O)N1,active,586.407,3.7292000000000023,2.0,7.0,7.6020599913279625
2138,CHEMBL1812955,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)N3CCOCC3)CC2)C(=O)N1,active,507.5470000000005,1.5001,2.0,7.0,7.6020599913279625
2139,CHEMBL1812956,CN(C)c1cccc2c(S(=O)(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)cccc12,active,627.723,3.6560000000000015,2.0,8.0,6.507239610973162
2140,CHEMBL1812957,CSc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)cc1,active,544.6330000000002,3.6102000000000007,2.0,7.0,6.386158178123931
2141,CHEMBL1812958,Cn1nc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c2ccccc21,active,552.5910000000002,2.7750000000000012,2.0,8.0,7.619788758288394
2142,CHEMBL1812959,CC(C)C(NS(=O)(=O)c1ccc2c(c1)OCCO2)C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,active,691.7630000000001,2.3488000000000016,3.0,10.0,6.151195298948196
2143,CHEMBL1812960,CC(Cc1nc2ccccc2s1)(C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1)c1ccccc1,active,673.7950000000001,5.384800000000006,2.0,8.0,6.166852888087215
2144,CHEMBL1812961,Cc1cc(NS(=O)(=O)c2cccc(C(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)c2)no1,active,658.6930000000001,2.98552,3.0,10.0,7.698970004336019
2145,CHEMBL1812962,CS(=O)(=O)Nc1ccc(F)cc1C(=O)N1CCCN(C2(c3ccc(Oc4ccccc4)cc3)C(=O)NC(=O)NC2=O)CC1,active,609.6360000000001,2.3989000000000003,3.0,8.0,7.080921907623926
2146,CHEMBL1812963,COc1ccc(NS(=O)(=O)c2cc(C(=O)N3CCCN(C4(c5ccc(Oc6ccccc6)cc5)C(=O)NC(=O)NC4=O)CC3)ccc2C)cc1,active,697.7700000000001,4.006120000000002,3.0,9.0,7.267606240177032
2147,CHEMBL1812964,Cc1ccc(C(=O)N2CCCN(C3(c4ccc(Oc5ccccc5)cc4)C(=O)NC(=O)NC3=O)CC2)c(NS(C)(=O)=O)c1,active,605.6730000000002,2.56822,3.0,8.0,6.847711655616943
2148,CHEMBL1812965,O=C1NC(=O)C(c2ccc(Oc3ccccc3)cc2)(N2CCCN(C(=O)CC3S/C(=N/c4ccccc4)NC3=O)CC2)C(=O)N1,active,626.6950000000002,2.8839000000000006,3.0,9.0,6.735182176990463
2149,CHEMBL1819320,N[C@@H](CO)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,298.2990000000001,-1.6086999999999976,5.0,7.0,3.4800408192479315
2150,CHEMBL1819321,NC[C@H](O)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,298.2990000000001,-1.6086999999999976,5.0,7.0,3.999565922520681
2151,CHEMBL1819319,N[C@@H](CNC(=O)[C@@H](N)CS)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,314.3670000000001,-0.6711999999999985,5.0,7.0,3.8193007987039653
2152,CHEMBL1819322,CC(C)C[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,324.38100000000003,0.445100000000002,4.0,6.0,3.8449677712090296
2153,CHEMBL1819323,NCCCC[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,339.3960000000001,-0.4719999999999964,5.0,7.0,4.074172425375258
2154,CHEMBL1819324,N[C@@H](CNC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,358.3980000000001,0.6417000000000019,4.0,6.0,4.17134010346468
2155,CHEMBL1819325,N[C@@H](Cc1ccc(O)cc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,374.3970000000001,0.347300000000001,5.0,7.0,4.212539525481585
2156,CHEMBL1819326,N[C@@H](CNC(=O)[C@@H]1Cc2ccc(O)cc2CN1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,386.40800000000013,0.4918000000000006,5.0,7.0,3.0
2157,CHEMBL1819327,CC(C)C[C@H](NC(=O)[C@@H](O)CN)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,411.4590000000001,-1.0777999999999974,6.0,8.0,4.0762380391713
2158,CHEMBL1819328,CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,471.5580000000002,1.172600000000002,5.0,7.0,3.761702932124606
2159,CHEMBL1819329,N[C@@H](CNC(=O)[C@H](CO)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,445.4760000000001,-0.8811999999999967,6.0,8.0,3.958212681028248
2160,CHEMBL1819330,N[C@@H](CNC(=O)[C@@H](O)CNC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,445.4760000000001,-0.8811999999999967,6.0,8.0,3.962972120244225
2161,CHEMBL1819331,N[C@@H](CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,505.5750000000003,1.3692000000000037,5.0,7.0,4.355561410532162
2162,CHEMBL1819332,CC(C)C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,471.55800000000016,1.172600000000002,5.0,7.0,3.9763360818022067
2163,CHEMBL1819333,NC[C@H](O)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,445.4760000000002,-0.8811999999999958,6.0,8.0,4.391473966422806
2164,CHEMBL1819334,CC(C)C[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,inactive,294.399,0.11910000000000276,5.0,5.0,3.923359556329658
2165,CHEMBL1819335,NCCCC[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,inactive,309.41400000000004,-0.7979999999999963,6.0,6.0,3.8029952719769544
2166,CHEMBL1819336,Nc1ccc([C@H](O)[C@@H](N)CNC(=O)[C@H](N)Cc2ccccc2)cc1,inactive,328.416,0.3157000000000023,5.0,5.0,3.82623117686335
2167,CHEMBL1819442,Nc1ccc([C@H](O)[C@@H](N)CNC(=O)[C@@H](N)Cc2ccc(O)cc2)cc1,inactive,344.415,0.021300000000001706,6.0,6.0,3.9535048356652918
2168,CHEMBL1819443,CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,inactive,441.5760000000002,0.846600000000002,6.0,6.0,3.8735438865681955
2169,CHEMBL1819444,Nc1ccc([C@H](O)[C@@H](N)CNC(=O)[C@@H](Cc2ccccc2)NC(=O)[C@H](N)Cc2ccccc2)cc1,inactive,475.5930000000002,1.0432000000000037,6.0,6.0,4.393618634889395
2170,CHEMBL1819445,CC(C)C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(N)cc1,inactive,441.57600000000014,0.8466000000000022,6.0,6.0,4.026872146400302
2171,CHEMBL1819446,CC(C)C[C@H](N)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,inactive,405.28,1.1415000000000006,4.0,4.0,3.9226320947158433
2172,CHEMBL1819447,N[C@@H](Cc1ccc(O)cc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,inactive,455.29600000000005,1.0437000000000003,5.0,5.0,4.374687549038326
2173,CHEMBL1819448,CC(C)C[C@H](N)C(=O)N[C@H](Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,inactive,552.4570000000001,1.8690000000000002,5.0,5.0,4.062482107982653
2174,CHEMBL1819449,N[C@@H](CNC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)[C@@H](O)c1ccc(I)cc1,inactive,586.4740000000002,2.065600000000003,5.0,5.0,3.970210529168144
2175,CHEMBL1819450,CC(C)C[C@H](NC(=O)[C@H](N)Cc1ccccc1)C(=O)NC[C@H](N)[C@@H](O)c1ccc(I)cc1,inactive,552.4570000000001,1.8690000000000002,5.0,5.0,4.278189384787454
2176,CHEMBL1819451,NC[C@H](N)[C@@H](O)c1ccc([N+](=O)[O-])cc1,inactive,211.22099999999998,-0.08579999999999977,3.0,5.0,3.0
2177,CHEMBL1830509,Cl.O=C(CCNC(=O)[C@@H]1Cc2ccccc2CN1)NO,inactive,263.297,-0.28740000000000004,4.0,4.0,3.286652285151686
2178,CHEMBL1830510,Cl.O=C(CCCNC(=O)[C@@H]1Cc2ccccc2CN1)NO,inactive,277.32399999999996,0.10269999999999996,4.0,4.0,3.5987545920945125
2179,CHEMBL1830511,Cl.O=C(CNC(=O)[C@@H]1Cc2ccccc2CN1)NO,inactive,249.27000000000004,-0.6774999999999998,4.0,4.0,3.6033822574172762
2180,CHEMBL1830512,C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,inactive,263.29699999999997,-0.28899999999999987,4.0,4.0,3.3340627147779847
2181,CHEMBL1830648,CC(C)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,inactive,291.351,0.347100000000001,4.0,4.0,3.5124798395824275
2182,CHEMBL1830649,CC(C)C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,inactive,305.378,0.7372000000000007,4.0,4.0,3.077539246537544
2183,CHEMBL2369771,CC[C@H](C)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,inactive,305.378,0.7372000000000007,4.0,4.0,3.1729151795629074
2184,CHEMBL1830651,Cl.O=C(N[C@H](C(=O)NO)c1ccccc1)[C@@H]1Cc2ccccc2CN1,inactive,325.36800000000005,1.063799999999999,4.0,4.0,3.4054527666721497
2185,CHEMBL1830652,Cl.O=C(N[C@@H](Cc1ccccc1)C(=O)NO)[C@@H]1Cc2ccccc2CN1,inactive,339.39500000000004,0.9337999999999995,4.0,4.0,3.0270708584785706
2186,CHEMBL1830653,Cl.O=C(N[C@@H](Cc1ccc(O)cc1)C(=O)NO)[C@@H]1Cc2ccccc2CN1,inactive,355.3940000000001,0.6393999999999993,5.0,5.0,3.2675821133759975
2187,CHEMBL1830654,CSCC[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,inactive,323.418,0.4442000000000003,4.0,5.0,3.779604221768404
2188,CHEMBL1830655,Cl.O=C(N[C@@H](CO)C(=O)NO)[C@@H]1Cc2ccccc2CN1,inactive,279.29600000000005,-1.3165999999999984,5.0,5.0,3.5723029620051907
2189,CHEMBL2369772,C[C@@H](O)[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)NO.Cl,inactive,293.323,-0.9280999999999997,5.0,5.0,3.6976041268474336
2190,CHEMBL1830657,Cl.O=C(NO)[C@@H]1CCCN1C(=O)[C@@H]1Cc2ccccc2CN1,inactive,289.33500000000004,0.19729999999999986,3.0,4.0,3.8029400919397918
2191,CHEMBL1830658,Cl.O=C(NO)[C@@H]1C[C@@H](O)CN1C(=O)[C@@H]1Cc2ccccc2CN1,inactive,305.334,-0.8318999999999992,4.0,5.0,3.5583991157030685
2192,CHEMBL1830662,CC(C)C[C@H](NC(=O)[C@@H]1Cc2ccccc2CN1)C(=O)N[C@@H](Cc1ccccc1)C(=O)NO.Cl,inactive,452.5550000000001,1.4647000000000014,5.0,5.0,3.1825866931785347
2194,CHEMBL1916050,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,active,408.86300000000017,2.956900000000001,2.0,5.0,9.244125144327509
2195,CHEMBL1916051,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CCCCN1O,active,410.87900000000025,3.180900000000001,2.0,5.0,8.431798275933005
2196,CHEMBL1916052,O=C1NCC=CC[C@H]1NS(=O)(=O)c1ccc(Oc2ccc(Cl)cc2)cc1,active,392.86400000000003,2.8553000000000015,2.0,4.0,6.0
2197,CHEMBL1916053,CC1=CC[C@@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)C(=O)N(O)C1,active,422.89000000000016,3.3470000000000013,2.0,5.0,8.698970004336019
2198,CHEMBL1916054,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=C(CN2CCOCC2)CN1O,active,507.99600000000044,2.6593,2.0,7.0,9.275724130399212
2200,CHEMBL1916056,O=C1[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)cc2)CC=CCN1O,active,392.86400000000015,2.831600000000001,2.0,4.0,7.070581074285707
2201,CHEMBL1916057,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccccc3)cc2)CC=CCN1O,active,374.4180000000001,2.3034999999999997,2.0,5.0,9.0
2202,CHEMBL1916201,COc1ccc(Oc2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)cc2)cc1,active,404.44400000000013,2.3121,2.0,6.0,8.698970004336019
2203,CHEMBL1916202,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccc(C(F)(F)F)cc3)cc2)CC=CCN1O,active,442.41500000000013,3.322300000000001,2.0,5.0,8.698970004336019
2204,CHEMBL1916203,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccccn3)cc2)CC=CCN1O,active,375.4060000000001,1.6984999999999995,2.0,6.0,7.823908740944319
2205,CHEMBL1916204,O=C1[C@H](NS(=O)(=O)c2ccc(Oc3ccncc3)cc2)CC=CCN1O,active,375.4060000000001,1.6984999999999997,2.0,6.0,8.522878745280337
2206,CHEMBL1916205,Cc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,active,378.4750000000001,2.54812,2.0,5.0,8.397940008672037
2207,CHEMBL1916206,O=C1[C@H](NS(=O)(=O)c2ccc(-c3ccc(Cl)cc3)s2)CC=CCN1O,active,398.89300000000014,2.8931000000000004,2.0,5.0,7.958607314841775
2208,CHEMBL1916207,COc1ccc(-c2ccc(S(=O)(=O)N[C@@H]3CC=CCN(O)C3=O)s2)cc1,active,394.4740000000001,2.2483000000000004,2.0,6.0,8.4089353929735
2209,CHEMBL1916208,O=C1[C@H](NS(=O)(=O)c2ccc(N3CCC(c4ccccc4)CC3)cc2)CC=CCN1O,active,441.5530000000002,2.895200000000001,2.0,5.0,6.0
2210,CHEMBL1916209,O=C1[C@H](NS(=O)(=O)c2ccc(N3CCN(c4ccccc4)CC3)cc2)CC=CCN1O,active,442.5410000000002,1.8377999999999988,2.0,6.0,6.0
2211,CHEMBL1916210,O=C1[C@H](N(CCN2CCOCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,active,522.0230000000003,3.001500000000001,1.0,7.0,9.4089353929735
2212,CHEMBL1916211,O=C1[C@H](N(CCN2CCCCC2)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC=CCN1O,active,520.0510000000002,4.1552000000000024,1.0,6.0,9.259637310505756
2213,CHEMBL1916212,CN1CCN(CCN([C@@H]2CC=CCN(O)C2=O)S(=O)(=O)c2ccc(Oc3ccc(Cl)cc3)cc2)CC1,active,535.066,2.9167000000000014,1.0,7.0,9.309803919971486
2214,CHEMBL1916213,O=C1[C@H](N(CCN2CCOCC2)S(=O)(=O)c2ccc(-c3ccc(Cl)cc3)s2)CC=CCN1O,active,512.0530000000002,2.9377000000000013,1.0,7.0,7.795880017344075
2215,CHEMBL1916214,Cc1ccc(-c2ccc(S(=O)(=O)N(CCN3CCOCC3)[C@@H]3CC=CCN(O)C3=O)s2)cc1,active,491.6350000000003,2.592720000000001,1.0,7.0,8.154901959985743
2216,CHEMBL1916215,Cc1ccc(C#Cc2ccc(S(=O)(=O)N(CCN3CCOCC3)[C@@H]3CC=CCN(O)C3=O)s2)cc1,active,515.6570000000004,2.32552,1.0,7.0,8.619788758288394
2217,CHEMBL1916640,CC(C)CN(CC(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,active,336.41300000000007,1.9918999999999996,2.0,4.0,7.0655015487564325
2218,CHEMBL1916641,O=C(CNS(=O)(=O)c1ccc2ccccc2c1)NO,active,280.305,0.6234999999999998,3.0,4.0,6.787812395596042
2219,CHEMBL1914481,CC(C)[C@@H](NS(=O)(=O)c1ccc2ccccc2c1)C(=O)NO,active,322.386,1.6481,3.0,4.0,7.017728766960431
2220,CHEMBL1916642,CC(C)[C@H](C(=O)NO)N(C)S(=O)(=O)c1ccc2ccccc2c1,active,336.41300000000007,1.9903000000000002,2.0,4.0,7.267606240177032
2221,CHEMBL1916643,CC(C)CN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2ccccc2c1,active,378.4940000000001,3.0165000000000006,2.0,4.0,6.511449283499556
2222,CHEMBL1916644,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2ccccc2c1,active,392.52100000000013,3.406600000000002,2.0,4.0,6.4156687756324695
2223,CHEMBL1916645,CC(C)[C@H](C(=O)NO)N(Cc1ccccc1)S(=O)(=O)c1ccc2ccccc2c1,active,412.51100000000014,3.5607000000000024,2.0,4.0,6.151195298948196
2224,CHEMBL1916646,CC(C)[C@H](C(=O)NO)N(CCc1ccccc1)S(=O)(=O)c1ccc2ccccc2c1,active,426.5380000000001,3.603200000000002,2.0,4.0,6.698970004336019
2225,CHEMBL1916647,CC(C)[C@H](C(=O)NO)N(CCCc1ccccc1)S(=O)(=O)c1ccc2ccccc2c1,active,440.5650000000001,3.993300000000003,2.0,4.0,6.09799710864927
2226,CHEMBL1916648,CC(C)[C@H](C(=O)NO)N(Cc1ccncc1)S(=O)(=O)c1ccc2ccccc2c1,active,413.49900000000014,2.955700000000001,2.0,5.0,6.698970004336019
2227,CHEMBL1916649,CC(C)[C@H](C(=O)NO)N(Cc1cccnc1)S(=O)(=O)c1ccc2ccccc2c1,active,413.49900000000014,2.955700000000001,2.0,5.0,7.6020599913279625
2228,CHEMBL1916650,CC(C)[C@H](C(=O)NO)N(Cc1ccccn1)S(=O)(=O)c1ccc2ccccc2c1,active,413.49900000000014,2.955700000000001,2.0,5.0,6.634512015109101
2229,CHEMBL1916651,CC(C)[C@H](C(=O)NO)N(CCN(C)C)S(=O)(=O)c1ccc2ccccc2c1,active,393.50900000000007,1.922100000000001,2.0,5.0,6.2168113089247425
2230,CHEMBL1916652,CC(C)[C@H](C(=O)NO)N(CCN1CCOCC1)S(=O)(=O)c1ccc2ccccc2c1,active,435.54600000000005,1.692700000000001,2.0,6.0,6.841637507904751
2231,CHEMBL1916653,CC(C)CCN([C@H](CC(C)C)C(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,active,406.5480000000002,3.796700000000002,2.0,4.0,6.892790030352131
2232,CHEMBL1916654,CC(C)CCN([C@H](CO)C(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,active,380.4660000000001,1.7429,3.0,5.0,7.080921907623926
2233,CHEMBL1916655,CC(C)CCN([C@@H](C(=O)NO)C1CCOCC1)S(=O)(=O)c1ccc2ccccc2c1,active,434.5580000000001,3.177200000000001,2.0,5.0,7.0915149811213505
2234,CHEMBL1916656,CC(C)CCN([C@H](CCc1ccccc1)C(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,active,454.5920000000002,4.3834000000000035,2.0,4.0,6.33913452199613
2235,CHEMBL1916657,CC(C)CCN([C@H](Cc1ccc(O)cc1)C(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,active,456.5640000000002,3.698900000000002,3.0,5.0,6.151195298948196
2236,CHEMBL1916658,CC(C)CCN([C@H](COC(C)(C)C)C(=O)NO)S(=O)(=O)c1ccc2ccccc2c1,active,436.5740000000001,3.5657000000000014,2.0,5.0,6.698970004336019
2238,CHEMBL1916660,CC(C)CCN([C@@H](C(=O)NO)C(C)O)S(=O)(=O)c1ccc2ccccc2c1,active,394.4930000000001,2.1314,3.0,5.0,6.954677021213342
2239,CHEMBL1916661,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2cc(O)ccc2c1,active,408.52000000000015,3.1122000000000014,3.0,5.0,6.749579997691106
2241,CHEMBL1916663,COc1ccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)ccc2c1,active,422.5470000000001,3.4152000000000022,2.0,5.0,6.7447274948966935
2243,CHEMBL1916665,CCOc1ccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)ccc2c1,active,436.57400000000007,3.8053000000000017,2.0,5.0,6.512861624522813
2245,CHEMBL1916830,CCCOc1ccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)ccc2c1,active,450.6010000000001,4.195400000000003,2.0,5.0,6.705533773838407
2246,CHEMBL1916831,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2cc(OCC(C)C)ccc2c1,active,464.62800000000027,4.441400000000003,2.0,5.0,6.991399828238082
2247,CHEMBL1916832,CC(C)CCOc1ccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)ccc2c1,active,478.6550000000002,4.831500000000004,2.0,5.0,6.031050319018657
2249,CHEMBL1916834,CCc1ccc2cc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)ccc2c1,active,420.57500000000005,3.969000000000002,2.0,4.0,7.346787486224656
2252,CHEMBL1916837,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2ncccc2c1,active,393.5090000000001,2.8016000000000005,2.0,5.0,6.51427857351842
2253,CHEMBL1916838,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2sccc2c1,active,398.5500000000001,3.4681000000000015,2.0,5.0,7.795880017344075
2254,CHEMBL1916839,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2c(c1)CCO2,active,384.4980000000002,2.1883,2.0,5.0,8.0
2255,CHEMBL1914483,CC(C)CCN([C@@H](C(=O)NO)C(C)C)S(=O)(=O)c1ccc2c(c1)OCCO2,active,400.49700000000024,2.0245999999999995,2.0,6.0,8.522878745280337
2256,CHEMBL1916840,COc1ccc(S(=O)(=O)N(CCC(C)C)[C@@H](C(=O)NO)C(C)C)cc1OC,inactive,402.5130000000001,2.2706,2.0,6.0,4.521678856295851
2257,CHEMBL1927183,O=C(O)c1cccc(-n2cc(-c3cc4ccccc4oc3=O)[nH]c2=S)c1,inactive,364.38200000000006,4.006490000000002,2.0,5.0,4.173925197299174
2259,CHEMBL1927185,O=C(O)COc1ccccc1/C=C1/NC(=S)NC1=O,inactive,278.28900000000004,0.4952000000000002,3.0,4.0,4.214670164989233
2260,CHEMBL1927186,COc1ccc(-c2ccc(/C=C3/SC(=S)N(CC(=O)O)C3=O)o2)cc1,inactive,375.42700000000013,3.2410000000000014,1.0,6.0,3.4559319556497243
2261,CHEMBL1927187,COc1ccc(-c2cs/c(=N\c3ccccc3)n2/N=C/c2ccccc2)cc1OC,inactive,415.51800000000014,5.348400000000005,0.0,6.0,3.9208187539523753
2262,CHEMBL1935291,CC(C)[C@H](NS(=O)(=O)c1ccc2c(c1)oc1ccc(-c3nccs3)cc12)C(=O)O,active,430.5070000000001,4.097000000000002,2.0,6.0,6.300162274132754
2263,CHEMBL1933865,COc1ccc(/C=C(\C#N)c2nc3ccccc3[nH]2)cc1I,inactive,401.207,4.240280000000002,1.0,3.0,4.0
2264,CHEMBL1933882,N#C/C(=C\c1ccc(-c2cccs2)s1)c1nc2ccccc2[nH]1,inactive,333.44100000000003,5.417080000000002,1.0,4.0,4.0
2266,CHEMBL1939845,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(-c2ccccc2)cc1,active,388.44500000000005,2.1269,1.0,5.0,6.619788758288394
2267,CHEMBL1939846,CC(C)[C@@H]1C(=O)N(O)C(=O)CN1S(=O)(=O)c1ccc(Oc2ccccc2)cc1,active,404.4440000000001,2.2522,1.0,6.0,7.522878745280337
2268,CHEMBL1939861,CCOC(=O)c1cc2cc(NS(C)(=O)=O)ccc2[nH]1,inactive,282.32099999999997,1.7161,2.0,4.0,3.677780705266081
2269,CHEMBL1939862,CCOC(=O)c1cc2cc(C(N)=O)ccc2[nH]1,inactive,232.23899999999998,1.4435,2.0,3.0,4.221848749616356
2270,CHEMBL1939863,CCCC(=O)c1cc2cc(C(N)=O)ccc2[nH]1,inactive,230.26699999999997,2.2495999999999996,2.0,2.0,3.3010299956639813
2271,CHEMBL1939864,CCNC(=O)c1cc2cc(C(N)=O)ccc2[nH]1,inactive,231.25499999999997,1.0165,3.0,2.0,3.3010299956639813
2272,CHEMBL1939865,CCOC(=O)c1cc2cc(NC(C)=O)ccc2[nH]1,inactive,246.266,2.303,2.0,3.0,3.3010299956639813
2273,CHEMBL1939866,CC(=O)Nc1ccc2[nH]c(C3=NCCO3)cc2c1,inactive,243.26599999999996,1.9030999999999998,2.0,3.0,3.3010299956639813
2274,CHEMBL1939867,CCOC(=O)c1cc2cc(-c3ccccc3)ccc2[nH]1,inactive,265.31199999999995,4.011600000000002,1.0,2.0,3.3010299956639813
2275,CHEMBL1939868,CCOC(=O)c1cc2cc(-c3ccccn3)ccc2[nH]1,inactive,266.29999999999995,3.406600000000001,1.0,3.0,3.3010299956639813
2276,CHEMBL1939869,CCOC(=O)c1cc2cc(-c3cccnc3)ccc2[nH]1,inactive,266.29999999999995,3.406600000000001,1.0,3.0,4.522878745280337
2277,CHEMBL1939870,CCOC(=O)c1cc2cc(-c3ccncc3)ccc2[nH]1,inactive,266.29999999999995,3.406600000000001,1.0,3.0,3.5086383061657274
2278,CHEMBL1939871,CCOC(=O)c1cc2cc(-c3ccncc3C)ccc2[nH]1,inactive,280.327,3.7150200000000018,1.0,3.0,3.3010299956639813
2279,CHEMBL1939872,CCOC(=O)c1cc2cc(-c3cncn3C)ccc2[nH]1,inactive,269.304,2.7451000000000008,1.0,4.0,4.619788758288394
2280,CHEMBL1939873,CCOC(=O)c1cc2cc(-c3cc(C(=O)OC)nn3C)ccc2[nH]1,inactive,327.34,2.5317,1.0,6.0,4.080921907623926
